GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060610201041,0.0,,06,061,020104,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010412010,
060610201042,1.0,,06,061,020104,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010422010,
060610201043,1.0,,06,061,020104,3,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010432010,
060610201051,1.0,,06,061,020105,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010512010,
060610201052,0.0,,06,061,020105,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010522010,
060610201061,3.0,,06,061,020106,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010612010,
060610201062,0.0,,06,061,020106,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010622010,
060610201071,11.0,,06,061,020107,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010712010,
060610201072,13.0,,06,061,020107,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010722010,
060610201073,12.0,,06,061,020107,3,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102010732010,
060610221001,0.0,,06,061,022100,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210012010,
060610221002,0.0,,06,061,022100,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102210022010,
060610222001,3.0,,06,061,022200,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220012010,
060610222002,1.0,,06,061,022200,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102220022010,
060610223001,1.0,,06,061,022300,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230012010,
060610223002,1.0,,06,061,022300,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,0606102230022010,
320050016001,0.0,,32,005,001600,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500160012010,
320050016002,0.0,,32,005,001600,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500160022010,
320050017001,0.0,,32,005,001700,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500170012010,
320050017002,9.0,,32,005,001700,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500170022010,
320050018001,3.0,,32,005,001800,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500180012010,
320050018002,0.0,,32,005,001800,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3200500180022010,
320310033051,6.0,,32,031,003305,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330512010,
320310033061,12.0,,32,031,003306,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330612010,
320310033062,5.0,,32,031,003306,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330622010,
320310033071,1.0,,32,031,003307,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330712010,
320310033072,0.0,,32,031,003307,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330722010,
320310033081,1.0,,32,031,003308,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330812010,
320310033082,2.0,,32,031,003308,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330822010,
320310033083,0.0,,32,031,003308,3,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330832010,
320310033091,1.0,,32,031,003309,1,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330912010,
320310033092,3.0,,32,031,003309,2,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330922010,
320310033093,2.0,,32,031,003309,3,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330932010,
320310033094,1.0,,32,031,003309,4,H016016,Renter Occupied 6 person household,Tenure by Household Size,2010,block group,dec/sf1,2010,3203100330942010,
