GEO_ID,value,MarginOfError,state,county,tract,block group,variable_code,variable_name,variable_category,year_sample,sample_level,dataset,census_geom_year,TRPAID,NEIGHBORHOOD
060170304025,1.0,,06,017,030402,5,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040252020,
060170304031,5.0,,06,017,030403,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040312020,
060170304032,0.0,,06,017,030403,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040322020,
060170304033,0.0,,06,017,030403,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040332020,
060170304041,6.0,,06,017,030404,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040412020,
060170304042,2.0,,06,017,030404,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040422020,
060170304043,1.0,,06,017,030404,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703040432020,
060170305021,0.0,,06,017,030502,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050212020,
060170305022,0.0,,06,017,030502,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050222020,
060170305023,1.0,,06,017,030502,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050232020,
060170305024,0.0,,06,017,030502,4,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050242020,
060170305041,3.0,,06,017,030504,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050412020,
060170305042,0.0,,06,017,030504,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050422020,
060170305043,1.0,,06,017,030504,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050432020,
060170305072,3.0,,06,017,030507,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050722020,
060170305061,1.0,,06,017,030506,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050612020,
060170305071,2.0,,06,017,030507,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050712020,
060170305073,0.0,,06,017,030507,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0601703050732020,
060610201041,1.0,,06,061,020104,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010412020,
060610201042,1.0,,06,061,020104,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010422020,
060610201043,0.0,,06,061,020104,3,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010432020,
060610201051,0.0,,06,061,020105,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010512020,
060610201052,4.0,,06,061,020105,2,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010522020,
060610201061,3.0,,06,061,020106,1,H13_003N,Owner Occupied: Householder 15 to 24 Years,Tenure by Age of Householder,2020,block group,dec/dhc,2020,0606102010612020,
